                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.56395,                0.28711,                0.89379,                0.99825,                0.99916,                0.99415,                0.92141,                0.43006,                 0.1753,                0.84757,               0.006535,               0.006535,               0.006535
                     38,                0.56398,                0.28735,                0.89191,                0.99826,                0.99916,                0.99416,                0.92132,                0.42949,                0.17492,                0.84733,               0.006436,               0.006436,               0.006436
                     39,                0.56256,                0.28561,                0.89213,                0.99828,                0.99916,                0.99419,                 0.9215,                 0.4293,                0.17465,                0.84719,               0.006337,               0.006337,               0.006337
                     40,                0.55876,                0.28444,                0.89167,                0.99828,                0.99916,                0.99421,                0.92207,                0.42883,                0.17407,                0.84703,               0.006238,               0.006238,               0.006238
                     41,                0.55755,                0.28175,                0.89106,                0.99828,                0.99916,                0.99422,                0.92167,                0.42848,                0.17402,                0.84685,               0.006139,               0.006139,               0.006139
                     42,                0.55423,                0.28007,                0.88965,                0.99828,                0.99916,                0.99424,                  0.921,                0.42837,                0.17382,                0.84681,                0.00604,                0.00604,                0.00604
                     43,                0.55483,                   0.28,                0.88978,                0.99829,                0.99916,                0.99423,                0.92144,                0.42808,                0.17357,                0.84663,               0.005941,               0.005941,               0.005941
                     44,                0.55448,                0.28062,                0.88892,                0.99829,                0.99916,                0.99423,                0.92119,                0.42782,                0.17326,                0.84642,               0.005842,               0.005842,               0.005842
                     45,                 0.5499,                0.27816,                0.88688,                0.99836,                0.99916,                0.99425,                 0.9213,                0.42759,                0.17311,                0.84638,               0.005743,               0.005743,               0.005743
                     46,                0.55124,                0.27779,                0.88837,                0.99841,                0.99916,                0.99424,                0.92216,                0.42733,                0.17302,                0.84636,               0.005644,               0.005644,               0.005644
                     47,                0.55113,                0.27755,                0.88769,                0.99846,                0.99916,                0.99425,                0.92258,                0.42685,                0.17299,                0.84619,               0.005545,               0.005545,               0.005545
                     48,                0.54979,                0.27589,                0.88633,                0.99842,                0.99916,                0.99425,                0.92245,                0.42664,                 0.1726,                0.84614,               0.005446,               0.005446,               0.005446
                     49,                0.54664,                0.27503,                0.88706,                0.99847,                 0.9991,                0.99425,                0.92262,                0.42643,                0.17237,                0.84608,               0.005347,               0.005347,               0.005347
                     50,                  0.548,                0.27561,                0.88663,                0.99841,                0.99916,                0.99427,                0.92271,                0.42639,                0.17242,                0.84595,               0.005248,               0.005248,               0.005248
                     51,                0.54295,                 0.2713,                0.88548,                0.99838,                0.99916,                0.99429,                0.92256,                0.42615,                0.17199,                0.84587,               0.005149,               0.005149,               0.005149
                     52,                0.54332,                0.27032,                0.88448,                0.99828,                0.99916,                 0.9943,                0.92241,                0.42584,                0.17188,                0.84571,                0.00505,                0.00505,                0.00505
                     53,                 0.5424,                0.27099,                0.88444,                0.99828,                0.99916,                 0.9943,                0.92292,                0.42552,                0.17181,                0.84558,               0.004951,               0.004951,               0.004951
                     54,                0.53921,                0.27056,                0.88463,                0.99827,                0.99916,                0.99431,                0.92284,                0.42526,                0.17137,                0.84549,               0.004852,               0.004852,               0.004852
                     55,                0.53446,                0.26625,                0.88363,                0.99827,                0.99916,                0.99431,                0.92327,                0.42479,                0.17125,                0.84525,               0.004753,               0.004753,               0.004753
                     56,                0.53615,                0.26716,                0.88294,                0.99827,                0.99916,                0.99431,                0.92369,                 0.4245,                0.17072,                0.84511,               0.004654,               0.004654,               0.004654
                     57,                0.53461,                 0.2674,                0.88265,                0.99826,                0.99916,                0.99432,                0.92349,                0.42416,                0.17045,                0.84501,               0.004555,               0.004555,               0.004555
                     58,                0.53211,                0.26513,                 0.8824,                0.99826,                0.99916,                0.99432,                0.92351,                0.42375,                0.17061,                0.84487,               0.004456,               0.004456,               0.004456
                     59,                0.53025,                0.26327,                0.88082,                0.99823,                0.99916,                0.99432,                0.92342,                0.42347,                0.17038,                 0.8447,               0.004357,               0.004357,               0.004357
                     60,                0.53248,                  0.262,                0.88175,                0.99823,                0.99916,                0.99432,                0.92322,                0.42312,                0.17019,                0.84456,               0.004258,               0.004258,               0.004258
                     61,                0.52958,                 0.2616,                 0.8812,                0.99823,                0.99916,                0.99432,                0.92302,                0.42278,                0.17014,                0.84442,               0.004159,               0.004159,               0.004159
                     62,                0.53052,                0.26178,                0.88154,                0.99823,                0.99916,                0.99431,                0.92375,                0.42246,                0.17006,                0.84431,                0.00406,                0.00406,                0.00406
                     63,                0.52804,                0.25916,                0.88021,                0.99822,                0.99916,                0.99431,                0.92427,                0.42215,                 0.1697,                0.84422,               0.003961,               0.003961,               0.003961
                     64,                 0.5275,                0.25931,                   0.88,                0.99822,                0.99916,                0.99431,                0.92471,                0.42187,                0.16972,                0.84395,               0.003862,               0.003862,               0.003862
                     65,                0.52363,                0.25745,                 0.8791,                0.99822,                0.99916,                0.99431,                0.92454,                0.42136,                0.16943,                 0.8438,               0.003763,               0.003763,               0.003763
                     66,                0.52436,                0.25526,                0.87997,                0.99821,                0.99916,                 0.9943,                0.92375,                0.42093,                0.16883,                0.84358,               0.003664,               0.003664,               0.003664
