                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.52329,                0.25808,                0.87816,                0.99859,                0.99915,                0.99434,                0.93032,                0.41104,                0.16239,                0.84047,               0.004753,               0.004753,               0.004753
                    162,                0.52566,                0.26015,                0.87976,                0.99877,                0.99932,                0.99441,                0.93023,                0.41087,                0.16233,                0.84038,                0.00472,                0.00472,                0.00472
                    163,                0.52217,                0.25578,                0.87811,                0.99877,                0.99932,                0.99441,                0.93055,                0.41084,                0.16269,                0.84037,               0.004687,               0.004687,               0.004687
                    164,                0.52263,                 0.2578,                 0.8784,                0.99877,                0.99932,                0.99441,                0.93017,                0.41067,                0.16262,                0.84032,               0.004654,               0.004654,               0.004654
                    165,                0.52069,                0.25704,                0.87819,                0.99878,                0.99933,                0.99441,                0.92992,                 0.4107,                0.16262,                0.84034,               0.004621,               0.004621,               0.004621
                    166,                0.52229,                0.25769,                0.87866,                0.99878,                0.99933,                0.99441,                0.93029,                0.41052,                0.16241,                0.84017,               0.004588,               0.004588,               0.004588
                    167,                0.52122,                0.25711,                0.87719,                0.99879,                0.99933,                0.99441,                0.93029,                0.41041,                0.16214,                0.84025,               0.004555,               0.004555,               0.004555
                    168,                0.51937,                0.25469,                0.87586,                0.99878,                0.99933,                0.99441,                0.93012,                0.41044,                0.16237,                0.84022,               0.004522,               0.004522,               0.004522
                    169,                0.52012,                0.25632,                0.87632,                0.99879,                0.99933,                0.99442,                0.93042,                0.41005,                0.16225,                0.84006,               0.004489,               0.004489,               0.004489
                    170,                0.52081,                0.25692,                0.87805,                0.99879,                0.99933,                0.99441,                0.92978,                0.41011,                0.16249,                0.84006,               0.004456,               0.004456,               0.004456
                    171,                0.52034,                0.25666,                0.87709,                0.99879,                0.99933,                0.99441,                0.93018,                0.41002,                0.16275,                0.83998,               0.004423,               0.004423,               0.004423
                    172,                 0.5174,                0.25525,                0.87538,                0.99879,                0.99933,                0.99442,                0.92955,                0.40988,                0.16307,                0.83986,                0.00439,                0.00439,                0.00439
                    173,                0.51929,                0.25605,                0.87833,                0.99878,                0.99933,                0.99442,                0.92994,                0.40985,                0.16324,                0.83987,               0.004357,               0.004357,               0.004357
                    174,                 0.5176,                0.25529,                0.87673,                0.99878,                0.99933,                0.99442,                0.92965,                0.40984,                0.16335,                0.83984,               0.004324,               0.004324,               0.004324
                    175,                0.51713,                0.25376,                0.87731,                0.99878,                0.99933,                0.99443,                0.92954,                 0.4098,                  0.163,                0.83977,               0.004291,               0.004291,               0.004291
                    176,                0.51759,                0.25532,                0.87627,                0.99878,                0.99933,                0.99442,                0.93027,                0.40968,                0.16317,                 0.8397,               0.004258,               0.004258,               0.004258
                    177,                0.51714,                0.25304,                0.87699,                0.99877,                0.99933,                0.99443,                0.93054,                0.40961,                0.16298,                0.83966,               0.004225,               0.004225,               0.004225
                    178,                0.51834,                0.25598,                0.87739,                0.99877,                0.99933,                0.99443,                0.93011,                 0.4095,                0.16306,                0.83962,               0.004192,               0.004192,               0.004192
                    179,                0.51565,                0.25283,                0.87472,                0.99877,                0.99933,                0.99443,                0.93004,                0.40948,                0.16335,                0.83957,               0.004159,               0.004159,               0.004159
                    180,                0.51697,                0.25264,                 0.8778,                0.99877,                0.99933,                0.99442,                0.93008,                0.40934,                0.16323,                0.83949,               0.004126,               0.004126,               0.004126
                    181,                0.51331,                0.25312,                0.87602,                0.99877,                0.99933,                0.99443,                0.93018,                0.40931,                0.16324,                0.83943,               0.004093,               0.004093,               0.004093
                    182,                0.51388,                0.25267,                0.87555,                0.99877,                0.99932,                0.99443,                0.93067,                0.40907,                0.16291,                0.83941,                0.00406,                0.00406,                0.00406
                    183,                0.51602,                0.25309,                0.87588,                0.99876,                0.99932,                0.99443,                0.93028,                0.40883,                0.16326,                0.83929,               0.004027,               0.004027,               0.004027
                    184,                0.51477,                0.25358,                0.87542,                0.99859,                0.99915,                0.99436,                0.93006,                0.40873,                0.16321,                0.83921,               0.003994,               0.003994,               0.003994
                    185,                0.51249,                0.25071,                0.87493,                0.99876,                0.99932,                0.99443,                 0.9303,                0.40862,                0.16347,                0.83917,               0.003961,               0.003961,               0.003961
                    186,                0.51093,                0.25126,                 0.8731,                0.99876,                0.99931,                0.99443,                0.93038,                0.40861,                0.16345,                0.83908,               0.003928,               0.003928,               0.003928
                    187,                0.51118,                0.24973,                0.87357,                0.99875,                 0.9993,                0.99443,                0.93015,                0.40852,                0.16353,                0.83903,               0.003895,               0.003895,               0.003895
                    188,                0.51032,                0.25018,                 0.8728,                0.99874,                 0.9993,                0.99443,                0.93044,                0.40838,                 0.1632,                0.83899,               0.003862,               0.003862,               0.003862
                    189,                0.51103,                0.25054,                0.87536,                0.99874,                 0.9993,                0.99443,                0.93025,                0.40815,                0.16284,                 0.8389,               0.003829,               0.003829,               0.003829
                    190,                0.51192,                0.25075,                0.87346,                0.99875,                0.99931,                0.99443,                0.93067,                0.40809,                0.16268,                0.83895,               0.003796,               0.003796,               0.003796
                    191,                0.51177,                0.24953,                0.87522,                0.99875,                0.99932,                0.99443,                0.93121,                0.40806,                0.16254,                0.83886,               0.003763,               0.003763,               0.003763
                    192,                0.51121,                0.25047,                0.87392,                0.99875,                0.99933,                0.99443,                0.93056,                0.40782,                0.16249,                0.83877,                0.00373,                0.00373,                0.00373
                    193,                0.50742,                0.24818,                0.87342,                0.99875,                0.99932,                0.99443,                0.93113,                0.40776,                0.16184,                 0.8388,               0.003697,               0.003697,               0.003697
                    194,                0.51115,                0.24835,                0.87456,                0.99875,                0.99932,                0.99443,                0.93107,                0.40749,                0.16126,                0.83871,               0.003664,               0.003664,               0.003664
                    195,                 0.5076,                0.24694,                 0.8734,                0.99874,                0.99932,                0.99443,                 0.9307,                0.40746,                0.16093,                0.83857,               0.003631,               0.003631,               0.003631
                    196,                0.50792,                0.24786,                0.87185,                0.99874,                0.99933,                0.99444,                0.93132,                0.40735,                0.16031,                0.83851,               0.003598,               0.003598,               0.003598
                    197,                0.50864,                0.24805,                0.87353,                0.99874,                0.99933,                0.99444,                0.93125,                0.40726,                 0.1602,                0.83849,               0.003565,               0.003565,               0.003565
                    198,                0.50873,                0.24665,                 0.8737,                0.99873,                0.99933,                0.99444,                0.93084,                0.40716,                0.16017,                0.83846,               0.003532,               0.003532,               0.003532
                    199,                0.50645,                0.24738,                0.87391,                0.99873,                0.99933,                0.99444,                0.93101,                0.40727,                0.16007,                0.83851,               0.003499,               0.003499,               0.003499
                    200,                0.50765,                0.24783,                0.87347,                0.99873,                0.99933,                0.99444,                0.93147,                0.40711,                0.15995,                0.83837,               0.003466,               0.003466,               0.003466
                    201,                 0.5083,                0.24696,                 0.8739,                0.99872,                0.99931,                0.99444,                0.93161,                0.40706,                 0.1599,                0.83828,               0.003433,               0.003433,               0.003433
                    202,                0.50316,                0.24536,                0.87148,                0.99871,                 0.9993,                0.99443,                0.93115,                0.40705,                0.15955,                0.83822,                 0.0034,                 0.0034,                 0.0034
                    203,                0.50373,                0.24395,                0.87249,                0.99873,                0.99931,                0.99444,                0.93075,                0.40698,                0.15936,                0.83818,               0.003367,               0.003367,               0.003367
                    204,                0.50629,                0.24795,                0.87231,                0.99873,                0.99933,                 0.9944,                0.93111,                0.40692,                0.15919,                0.83816,               0.003334,               0.003334,               0.003334
                    205,                 0.5023,                0.24561,                0.87028,                0.99874,                0.99933,                0.99444,                0.93117,                0.40688,                0.15897,                 0.8381,               0.003301,               0.003301,               0.003301
                    206,                0.50504,                0.24754,                0.87244,                0.99874,                0.99933,                0.99444,                0.93088,                0.40675,                0.15914,                0.83801,               0.003268,               0.003268,               0.003268
                    207,                0.50209,                0.24404,                0.87198,                0.99873,                0.99933,                0.99444,                0.93099,                0.40683,                0.15892,                0.83803,               0.003235,               0.003235,               0.003235
                    208,                0.50064,                0.24304,                0.87094,                0.99872,                0.99933,                0.99443,                0.93045,                0.40676,                0.15905,                0.83801,               0.003202,               0.003202,               0.003202
                    209,                 0.5035,                 0.2448,                0.87278,                0.99872,                0.99933,                0.99443,                 0.9312,                0.40687,                 0.1591,                0.83802,               0.003169,               0.003169,               0.003169
                    210,                  0.499,                  0.243,                0.86969,                0.99872,                0.99933,                0.99443,                 0.9312,                0.40672,                  0.159,                0.83793,               0.003136,               0.003136,               0.003136
                    211,                0.50154,                0.24221,                 0.8714,                 0.9987,                0.99933,                0.99443,                0.93114,                0.40668,                0.15894,                0.83781,               0.003103,               0.003103,               0.003103
                    212,                0.49975,                0.24213,                0.87114,                0.99872,                0.99933,                0.99443,                0.93089,                0.40662,                0.15868,                0.83776,                0.00307,                0.00307,                0.00307
                    213,                 0.5004,                0.24332,                0.87236,                0.99873,                0.99933,                0.99443,                0.93151,                0.40632,                 0.1586,                0.83774,               0.003037,               0.003037,               0.003037
                    214,                0.50198,                0.24329,                0.87246,                0.99873,                0.99933,                0.99444,                0.93134,                0.40619,                 0.1587,                0.83757,               0.003004,               0.003004,               0.003004
                    215,                0.49906,                0.24208,                0.86914,                0.99874,                0.99932,                0.99444,                0.93188,                0.40606,                0.15845,                0.83745,               0.002971,               0.002971,               0.002971
                    216,                0.49849,                0.24269,                0.86986,                0.99874,                0.99933,                0.99443,                0.93194,                 0.4059,                0.15863,                0.83737,               0.002938,               0.002938,               0.002938
                    217,                0.49812,                0.24133,                0.86913,                0.99873,                0.99933,                0.99444,                0.93206,                0.40589,                0.15881,                0.83731,               0.002905,               0.002905,               0.002905
                    218,                0.49884,                0.24123,                0.87056,                 0.9987,                0.99933,                0.99443,                0.93218,                0.40593,                0.15878,                0.83729,               0.002872,               0.002872,               0.002872
                    219,                0.49752,                0.24102,                0.87083,                0.99868,                0.99933,                0.99443,                0.93199,                0.40569,                0.15882,                0.83722,               0.002839,               0.002839,               0.002839
                    220,                0.49674,                0.24118,                0.86828,                0.99866,                0.99933,                0.99443,                0.93186,                 0.4056,                0.15929,                 0.8371,               0.002806,               0.002806,               0.002806
                    221,                0.49442,                0.23886,                0.86825,                0.99868,                0.99933,                0.99444,                0.93173,                0.40558,                0.15924,                0.83708,               0.002773,               0.002773,               0.002773
                    222,                0.49543,                 0.2395,                0.86934,                0.99869,                0.99933,                0.99444,                0.93163,                0.40538,                 0.1594,                0.83696,                0.00274,                0.00274,                0.00274
                    223,                0.49495,                0.23883,                 0.8679,                0.99869,                0.99933,                0.99443,                0.93133,                0.40536,                0.15919,                0.83697,               0.002707,               0.002707,               0.002707
                    224,                0.49389,                  0.238,                0.86889,                0.99869,                0.99933,                0.99444,                0.93102,                0.40542,                0.15938,                0.83692,               0.002674,               0.002674,               0.002674
                    225,                0.49127,                 0.2367,                0.86838,                0.99869,                0.99932,                0.99445,                0.93116,                0.40531,                0.15918,                0.83683,               0.002641,               0.002641,               0.002641
                    226,                0.49158,                0.23772,                0.86684,                 0.9987,                0.99933,                0.99445,                0.93135,                0.40527,                0.15933,                0.83677,               0.002608,               0.002608,               0.002608
                    227,                0.49298,                0.23617,                0.86913,                 0.9987,                0.99933,                0.99446,                0.93171,                0.40553,                0.15951,                0.83678,               0.002575,               0.002575,               0.002575
                    228,                 0.4913,                0.23575,                0.86838,                 0.9987,                0.99933,                0.99445,                0.93205,                0.40522,                0.15919,                0.83676,               0.002542,               0.002542,               0.002542
                    229,                0.49166,                0.23681,                0.86702,                0.99871,                0.99933,                0.99446,                0.93174,                0.40506,                0.15932,                 0.8367,               0.002509,               0.002509,               0.002509
                    230,                0.48986,                0.23568,                0.86555,                0.99871,                 0.9993,                0.99446,                0.93225,                0.40527,                0.15894,                0.83672,               0.002476,               0.002476,               0.002476
                    231,                0.48991,                0.23428,                0.86714,                0.99868,                0.99929,                0.99447,                0.93185,                0.40505,                0.15869,                0.83667,               0.002443,               0.002443,               0.002443
                    232,                0.48784,                0.23396,                 0.8662,                0.99868,                0.99929,                0.99447,                 0.9323,                0.40512,                0.15922,                0.83665,                0.00241,                0.00241,                0.00241
                    233,                0.48969,                0.23424,                0.86644,                0.99869,                 0.9993,                0.99447,                0.93224,                0.40527,                0.15925,                0.83661,               0.002377,               0.002377,               0.002377
                    234,                0.48743,                0.23338,                0.86696,                0.99869,                 0.9993,                0.99447,                0.93238,                0.40528,                 0.1591,                0.83655,               0.002344,               0.002344,               0.002344
                    235,                0.48439,                0.23123,                0.86493,                0.99869,                 0.9993,                0.99447,                0.93215,                0.40519,                 0.1592,                0.83649,               0.002311,               0.002311,               0.002311
                    236,                0.48332,                0.23089,                 0.8642,                0.99868,                 0.9993,                0.99447,                0.93149,                0.40512,                0.15927,                0.83654,               0.002278,               0.002278,               0.002278
                    237,                0.48226,                0.23089,                0.86447,                0.99868,                 0.9993,                0.99447,                0.93183,                0.40499,                0.15899,                0.83648,               0.002245,               0.002245,               0.002245
                    238,                0.48479,                0.23207,                0.86499,                0.99867,                 0.9993,                0.99447,                0.93199,                0.40485,                0.15886,                0.83634,               0.002212,               0.002212,               0.002212
                    239,                0.48356,                0.23213,                0.86472,                0.99884,                0.99946,                0.99447,                0.93203,                0.40463,                0.15855,                0.83631,               0.002179,               0.002179,               0.002179
                    240,                0.48165,                0.22995,                0.86358,                0.99884,                0.99946,                0.99448,                0.93177,                0.40447,                0.15869,                0.83623,               0.002146,               0.002146,               0.002146
                    241,                0.48381,                0.23133,                 0.8657,                0.99885,                0.99946,                0.99448,                0.93236,                0.40425,                0.15852,                 0.8362,               0.002113,               0.002113,               0.002113
                    242,                0.48323,                0.22999,                0.86517,                0.99884,                0.99946,                0.99448,                0.93211,                0.40411,                0.15837,                 0.8361,                0.00208,                0.00208,                0.00208
                    243,                0.48297,                 0.2304,                0.86538,                0.99884,                0.99946,                0.99448,                0.93184,                0.40409,                0.15823,                0.83602,               0.002047,               0.002047,               0.002047
                    244,                0.48146,                0.22864,                0.86632,                0.99884,                0.99946,                0.99448,                0.93174,                0.40387,                0.15812,                0.83581,               0.002014,               0.002014,               0.002014
                    245,                 0.4826,                0.22919,                 0.8645,                0.99884,                0.99946,                0.99448,                 0.9318,                0.40389,                0.15854,                0.83577,               0.001981,               0.001981,               0.001981
                    246,                0.47905,                0.22923,                0.86357,                0.99885,                0.99946,                0.99448,                0.93211,                0.40367,                0.15802,                0.83568,               0.001948,               0.001948,               0.001948
                    247,                0.48024,                 0.2295,                0.86486,                0.99884,                0.99945,                0.99449,                0.93247,                0.40346,                 0.1579,                0.83557,               0.001915,               0.001915,               0.001915
                    248,                0.47898,                0.22982,                0.86271,                0.99884,                0.99945,                0.99449,                 0.9324,                0.40351,                0.15813,                0.83556,               0.001882,               0.001882,               0.001882
                    249,                0.47552,                0.22637,                0.86256,                0.99884,                0.99945,                0.99449,                0.93264,                 0.4034,                0.15822,                0.83549,               0.001849,               0.001849,               0.001849
                    250,                 0.4758,                0.22506,                0.86269,                0.99883,                0.99945,                0.99449,                0.93267,                0.40324,                 0.1579,                0.83539,               0.001816,               0.001816,               0.001816
                    251,                 0.4765,                0.22547,                0.86267,                0.99882,                0.99945,                0.99449,                0.93293,                0.40324,                0.15771,                 0.8354,               0.001783,               0.001783,               0.001783
                    252,                 0.4771,                0.22652,                0.86265,                0.99892,                0.99932,                0.99449,                0.93292,                0.40324,                0.15803,                0.83535,                0.00175,                0.00175,                0.00175
                    253,                0.47264,                0.22478,                0.86148,                0.99875,                0.99914,                0.99449,                 0.9329,                0.40328,                0.15819,                0.83527,               0.001717,               0.001717,               0.001717
                    254,                 0.4759,                0.22498,                0.86316,                0.99875,                0.99914,                0.99449,                0.93254,                0.40308,                 0.1575,                0.83523,               0.001684,               0.001684,               0.001684
                    255,                0.47418,                0.22275,                0.85983,                0.99874,                0.99913,                0.99449,                0.93272,                0.40334,                0.15787,                0.83534,               0.001651,               0.001651,               0.001651
                    256,                0.47085,                0.22325,                0.86023,                0.99874,                0.99913,                0.99449,                0.93278,                0.40294,                0.15783,                0.83505,               0.001618,               0.001618,               0.001618
                    257,                0.47231,                0.22384,                0.86102,                0.99873,                0.99912,                0.99449,                0.93296,                 0.4027,                0.15774,                0.83499,               0.001585,               0.001585,               0.001585
                    258,                0.46985,                0.22137,                0.86042,                0.99872,                0.99912,                 0.9945,                 0.9332,                0.40285,                0.15784,                0.83516,               0.001552,               0.001552,               0.001552
                    259,                0.47183,                0.22323,                0.86085,                0.99863,                0.99926,                0.99449,                0.93295,                0.40273,                0.15745,                0.83503,               0.001519,               0.001519,               0.001519
                    260,                0.46938,                0.22226,                0.86053,                0.99871,                0.99912,                0.99449,                0.93277,                0.40271,                0.15762,                0.83499,               0.001486,               0.001486,               0.001486
                    261,                0.46913,                0.22126,                0.85986,                0.99871,                0.99912,                 0.9945,                 0.9335,                0.40263,                0.15721,                0.83493,               0.001453,               0.001453,               0.001453
                    262,                0.46631,                0.22032,                 0.8596,                0.99871,                0.99912,                 0.9945,                0.93299,                0.40254,                 0.1572,                0.83484,                0.00142,                0.00142,                0.00142
                    263,                 0.4676,                0.22051,                   0.86,                0.99871,                0.99912,                0.99449,                0.93298,                0.40252,                0.15693,                0.83482,               0.001387,               0.001387,               0.001387
                    264,                0.46455,                0.21895,                0.85743,                0.99871,                0.99912,                0.99449,                0.93309,                0.40242,                0.15695,                0.83479,               0.001354,               0.001354,               0.001354
                    265,                0.46647,                0.21956,                0.86024,                 0.9987,                0.99912,                0.99449,                0.93323,                0.40237,                0.15679,                0.83476,               0.001321,               0.001321,               0.001321
                    266,                0.46447,                0.21751,                0.85802,                 0.9987,                0.99912,                0.99449,                0.93294,                0.40225,                0.15674,                 0.8347,               0.001288,               0.001288,               0.001288
                    267,                0.46335,                 0.2178,                0.85824,                0.99869,                0.99912,                0.99449,                0.93401,                0.40206,                0.15668,                0.83465,               0.001255,               0.001255,               0.001255
                    268,                 0.4633,                0.21738,                0.85948,                0.99867,                0.99913,                0.99448,                0.93331,                0.40191,                0.15635,                0.83449,               0.001222,               0.001222,               0.001222
                    269,                0.46064,                0.21683,                0.85598,                0.99867,                0.99913,                0.99448,                0.93353,                0.40185,                0.15624,                0.83434,               0.001189,               0.001189,               0.001189
                    270,                0.46014,                0.21478,                0.85657,                0.99867,                0.99914,                0.99447,                0.93347,                0.40171,                0.15586,                0.83431,               0.001156,               0.001156,               0.001156
                    271,                0.45694,                0.21375,                0.85663,                0.99868,                0.99916,                0.99448,                0.93347,                0.40167,                 0.1558,                0.83434,               0.001123,               0.001123,               0.001123
                    272,                0.45498,                0.21224,                0.85552,                0.99868,                0.99923,                0.99447,                0.93324,                0.40167,                  0.156,                0.83429,                0.00109,                0.00109,                0.00109
                    273,                0.45616,                  0.212,                0.85575,                0.99874,                0.99914,                0.99447,                0.93313,                0.40151,                 0.1558,                0.83423,               0.001057,               0.001057,               0.001057
                    274,                0.45725,                  0.212,                 0.8564,                0.99874,                0.99916,                0.99448,                0.93329,                0.40141,                0.15562,                0.83419,               0.001024,               0.001024,               0.001024
                    275,                0.45599,                0.21187,                0.85536,                0.99873,                0.99916,                0.99447,                 0.9332,                0.40133,                0.15529,                0.83425,               0.000991,               0.000991,               0.000991
                    276,                0.45502,                 0.2118,                 0.8543,                0.99872,                0.99916,                0.99448,                0.93339,                0.40125,                0.15512,                0.83424,               0.000958,               0.000958,               0.000958
                    277,                0.45326,                0.21005,                0.85409,                0.99872,                0.99916,                0.99447,                0.93343,                0.40114,                0.15472,                0.83422,               0.000925,               0.000925,               0.000925
                    278,                 0.4525,                0.20953,                0.85548,                0.99873,                0.99916,                0.99447,                 0.9335,                0.40112,                0.15495,                 0.8342,               0.000892,               0.000892,               0.000892
                    279,                0.45091,                 0.2086,                0.85563,                0.99875,                0.99916,                0.99447,                 0.9332,                0.40103,                 0.1548,                0.83412,               0.000859,               0.000859,               0.000859
                    280,                0.45156,                0.20795,                0.85415,                0.99875,                0.99916,                0.99447,                0.93312,                0.40085,                0.15471,                  0.834,               0.000826,               0.000826,               0.000826
                    281,                0.45156,                0.20856,                0.85451,                0.99876,                0.99916,                0.99447,                0.93271,                0.40104,                0.15496,                  0.834,               0.000793,               0.000793,               0.000793
                    282,                0.44719,                0.20695,                0.85301,                0.99874,                0.99916,                0.99447,                0.93337,                0.40104,                0.15498,                0.83391,                0.00076,                0.00076,                0.00076
                    283,                0.44651,                0.20558,                0.85305,                0.99872,                0.99916,                0.99446,                0.93336,                0.40093,                0.15503,                0.83387,               0.000727,               0.000727,               0.000727
                    284,                0.44493,                0.20494,                0.85211,                0.99872,                0.99916,                0.99447,                0.93331,                0.40095,                0.15511,                0.83386,               0.000694,               0.000694,               0.000694
                    285,                0.44606,                0.20547,                0.85313,                0.99871,                0.99916,                0.99447,                0.93328,                0.40098,                0.15538,                0.83381,               0.000661,               0.000661,               0.000661
                    286,                0.44597,                 0.2047,                0.85334,                0.99871,                0.99916,                0.99447,                0.93345,                0.40097,                0.15539,                0.83369,               0.000628,               0.000628,               0.000628
                    287,                0.44334,                0.20365,                0.85258,                0.99872,                0.99916,                0.99447,                0.93345,                  0.401,                0.15507,                 0.8337,               0.000595,               0.000595,               0.000595
                    288,                0.44314,                0.20276,                0.85142,                0.99872,                0.99916,                0.99447,                 0.9332,                 0.4009,                0.15465,                0.83366,               0.000562,               0.000562,               0.000562
                    289,                0.44163,                0.20175,                0.85045,                0.99873,                0.99916,                0.99447,                0.93349,                0.40078,                0.15453,                0.83354,               0.000529,               0.000529,               0.000529
                    290,                0.44062,                0.20134,                0.85138,                0.99873,                0.99916,                0.99447,                0.93286,                 0.4009,                0.15462,                0.83358,               0.000496,               0.000496,               0.000496
                    291,                0.39346,                0.16979,                0.82386,                0.99873,                0.99916,                0.99448,                0.93303,                0.40081,                0.15435,                0.83353,               0.000463,               0.000463,               0.000463
                    292,                0.38907,                0.16746,                0.82099,                0.99873,                0.99916,                0.99447,                0.93351,                0.40084,                0.15424,                 0.8335,                0.00043,                0.00043,                0.00043
                    293,                0.38728,                0.16618,                  0.822,                0.99874,                0.99916,                0.99448,                0.93314,                0.40088,                0.15432,                0.83345,               0.000397,               0.000397,               0.000397
                    294,                0.38661,                0.16618,                0.82115,                0.99874,                0.99916,                0.99447,                0.93317,                0.40076,                0.15441,                0.83347,               0.000364,               0.000364,               0.000364
                    295,                0.38474,                0.16484,                0.82116,                0.99874,                0.99916,                0.99448,                 0.9332,                0.40072,                0.15431,                0.83337,               0.000331,               0.000331,               0.000331
                    296,                0.38304,                0.16342,                0.81828,                0.99874,                0.99916,                0.99448,                0.93314,                0.40059,                0.15406,                0.83332,               0.000298,               0.000298,               0.000298
                    297,                0.38011,                0.16176,                0.82002,                0.99874,                0.99916,                0.99448,                0.93335,                0.40062,                0.15429,                0.83332,               0.000265,               0.000265,               0.000265
                    298,                0.37926,                0.16132,                0.81827,                0.99874,                0.99916,                0.99448,                0.93307,                0.40054,                0.15411,                0.83326,               0.000232,               0.000232,               0.000232
                    299,                0.37784,                0.16034,                0.81806,                0.99875,                0.99916,                0.99448,                0.93299,                0.40061,                0.15419,                0.83327,               0.000199,               0.000199,               0.000199
                    300,                0.37709,                0.15934,                0.81749,                0.99875,                0.99916,                0.99448,                0.93346,                0.40064,                0.15441,                0.83322,               0.000166,               0.000166,               0.000166
