                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.85193,                0.33719,                0.96661,                0.99839,                 0.9981,                0.99454,                 0.8396,                0.80477,                0.25018,                0.93822,               0.006535,               0.006535,               0.006535
                     38,                0.85171,                0.33591,                0.96529,                0.99828,                0.99814,                0.99455,                0.83972,                0.80417,                0.24973,                0.93819,               0.006436,               0.006436,               0.006436
                     39,                0.85149,                0.33647,                0.97027,                0.99849,                0.99807,                0.99453,                0.84004,                0.80368,                0.24933,                0.93834,               0.006337,               0.006337,               0.006337
                     40,                0.84861,                0.33549,                0.96534,                0.99846,                0.99791,                0.99453,                0.83995,                0.80421,                 0.2493,                0.93827,               0.006238,               0.006238,               0.006238
                     41,                0.85077,                0.33385,                0.96485,                0.99847,                0.99773,                0.99453,                0.83886,                0.80445,                0.24919,                0.93819,               0.006139,               0.006139,               0.006139
                     42,                 0.8508,                0.33407,                0.97323,                0.99809,                0.99801,                0.99453,                0.83972,                0.80493,                0.24866,                0.93884,                0.00604,                0.00604,                0.00604
                     43,                0.84834,                 0.3329,                0.96598,                0.99935,                0.99657,                0.99454,                0.83923,                0.80473,                0.24847,                0.93873,               0.005941,               0.005941,               0.005941
                     44,                0.84874,                0.33045,                0.96433,                0.99912,                0.99647,                0.99454,                0.83946,                0.80418,                 0.2485,                0.93846,               0.005842,               0.005842,               0.005842
                     45,                0.84624,                0.33063,                0.96415,                0.99907,                0.99677,                0.99453,                0.84004,                0.80358,                0.24817,                0.93833,               0.005743,               0.005743,               0.005743
                     46,                 0.8442,                0.32762,                0.96281,                0.99904,                0.99688,                0.99454,                0.83938,                0.80351,                0.24836,                0.93828,               0.005644,               0.005644,               0.005644
