                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                0.73261,                0.32135,                0.93759,                0.99852,                0.99967,                0.99442,                0.87596,                0.66886,                0.22336,                0.90518,               0.007525,               0.007525,               0.007525
                     78,                0.73328,                0.32158,                0.93783,                0.99851,                0.99967,                0.99439,                0.87609,                0.66866,                 0.2235,                0.90513,               0.007492,               0.007492,               0.007492
                     79,                0.73864,                0.32535,                0.93954,                0.99849,                0.99967,                0.99439,                0.87617,                0.66836,                 0.2233,                0.90502,               0.007459,               0.007459,               0.007459
                     80,                0.73172,                 0.3224,                0.93721,                0.99842,                0.99967,                0.99439,                0.87608,                0.66779,                0.22338,                0.90483,               0.007426,               0.007426,               0.007426
                     81,                0.73583,                0.32435,                0.93757,                0.99837,                0.99967,                0.99438,                0.87548,                0.66735,                0.22305,                0.90467,               0.007393,               0.007393,               0.007393
                     82,                0.73279,                0.32336,                0.93817,                0.99837,                0.99967,                0.99435,                0.87586,                0.66723,                0.22307,                0.90445,                0.00736,                0.00736,                0.00736
                     83,                 0.7306,                0.32097,                0.93643,                0.99837,                0.99967,                0.99438,                0.87577,                  0.667,                0.22294,                 0.9044,               0.007327,               0.007327,               0.007327
                     84,                0.73695,                0.32444,                0.93813,                0.99837,                0.99967,                0.99436,                0.87583,                 0.6668,                0.22304,                0.90427,               0.007294,               0.007294,               0.007294
                     85,                0.73155,                0.32192,                0.93646,                0.99837,                0.99967,                0.99437,                0.87553,                0.66662,                 0.2226,                0.90413,               0.007261,               0.007261,               0.007261
                     86,                0.73418,                0.32193,                 0.9369,                0.99837,                0.99967,                0.99437,                0.87595,                0.66635,                0.22265,                0.90405,               0.007228,               0.007228,               0.007228
                     87,                0.73031,                0.32138,                0.93559,                0.99837,                0.99967,                0.99437,                0.87591,                0.66599,                0.22232,                0.90391,               0.007195,               0.007195,               0.007195
                     88,                 0.7389,                0.32432,                0.94095,                0.99837,                0.99967,                0.99438,                0.87676,                0.66583,                0.22233,                0.90391,               0.007162,               0.007162,               0.007162
                     89,                0.73127,                0.32006,                 0.9381,                0.99844,                0.99967,                0.99438,                0.87686,                0.66586,                0.22222,                0.90389,               0.007129,               0.007129,               0.007129
                     90,                0.73127,                0.32067,                 0.9368,                0.99846,                0.99967,                0.99438,                0.87643,                 0.6654,                0.22205,                0.90384,               0.007096,               0.007096,               0.007096
                     91,                0.72948,                0.31951,                0.93576,                 0.9984,                0.99967,                0.99439,                0.87643,                0.66508,                0.22172,                0.90374,               0.007063,               0.007063,               0.007063
                     92,                0.73137,                0.31992,                0.93738,                0.99842,                0.99967,                 0.9944,                0.87647,                0.66486,                0.22228,                0.90365,                0.00703,                0.00703,                0.00703
                     93,                0.73263,                0.31932,                 0.9382,                0.99837,                0.99967,                 0.9944,                0.87703,                0.66448,                0.22238,                 0.9035,               0.006997,               0.006997,               0.006997
                     94,                 0.7315,                 0.3192,                0.93795,                0.99832,                0.99967,                0.99439,                0.87734,                0.66406,                0.22242,                0.90339,               0.006964,               0.006964,               0.006964
                     95,                 0.7295,                0.31853,                0.93675,                0.99831,                0.99967,                 0.9944,                  0.877,                0.66383,                0.22195,                0.90323,               0.006931,               0.006931,               0.006931
                     96,                0.73303,                0.31989,                0.93749,                0.99832,                0.99967,                 0.9944,                0.87715,                0.66399,                 0.2218,                0.90325,               0.006898,               0.006898,               0.006898
                     97,                0.72888,                0.31814,                0.93502,                0.99831,                0.99967,                 0.9944,                0.87697,                0.66396,                0.22186,                0.90322,               0.006865,               0.006865,               0.006865
                     98,                0.73126,                0.31831,                0.93707,                0.99831,                0.99967,                0.99443,                 0.8772,                0.66397,                0.22189,                0.90315,               0.006832,               0.006832,               0.006832
                     99,                0.72719,                0.31904,                0.93621,                0.99832,                0.99967,                0.99442,                0.87719,                0.66346,                0.22171,                0.90303,               0.006799,               0.006799,               0.006799
                    100,                0.72962,                0.31895,                0.93544,                0.99832,                0.99967,                0.99444,                0.87711,                0.66355,                0.22129,                0.90301,               0.006766,               0.006766,               0.006766
                    101,                0.72514,                0.31766,                0.93563,                0.99834,                0.99967,                0.99445,                0.87724,                 0.6632,                 0.2214,                0.90285,               0.006733,               0.006733,               0.006733
                    102,                0.72714,                0.31797,                0.93612,                0.99833,                0.99967,                0.99445,                 0.8777,                0.66298,                0.22118,                0.90277,                 0.0067,                 0.0067,                 0.0067
                    103,                0.72509,                0.31724,                0.93644,                0.99833,                0.99967,                0.99446,                0.87818,                0.66296,                 0.2212,                0.90277,               0.006667,               0.006667,               0.006667
                    104,                0.72499,                0.31651,                 0.9335,                0.99832,                0.99967,                0.99446,                0.87786,                0.66248,                0.22071,                0.90272,               0.006634,               0.006634,               0.006634
                    105,                0.72853,                0.31614,                0.93641,                0.99833,                0.99967,                0.99447,                0.87785,                0.66219,                0.22071,                0.90267,               0.006601,               0.006601,               0.006601
                    106,                0.72844,                0.31585,                0.93616,                0.99834,                0.99967,                0.99447,                0.87773,                0.66216,                 0.2207,                0.90262,               0.006568,               0.006568,               0.006568
                    107,                0.72397,                0.31527,                0.93549,                0.99833,                0.99967,                0.99447,                0.87795,                 0.6621,                0.22111,                0.90261,               0.006535,               0.006535,               0.006535
                    108,                0.72113,                0.31358,                0.93404,                0.99819,                0.99967,                0.99445,                0.87841,                0.66191,                0.22096,                0.90252,               0.006502,               0.006502,               0.006502
                    109,                0.72453,                0.31665,                0.93567,                0.99822,                0.99967,                0.99446,                0.87826,                0.66136,                0.22088,                0.90239,               0.006469,               0.006469,               0.006469
                    110,                0.72347,                0.31572,                0.93617,                0.99821,                0.99967,                0.99447,                0.87812,                0.66104,                 0.2202,                0.90223,               0.006436,               0.006436,               0.006436
